X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,Y
0.489759345,0.024193548,0.002944188,0.008832565,0.052739375,0.021121352,0.037378392,0.002176139,0.01344086,0.010368664,0.014080901,0.031746032,0.012928827,0.0375064,0.003200205,0.000512033,0.003200205,0.008704557,0.00281618,0.003328213,0,0,0.026113671,0.017793139,0.054019457,0.002944188,0.000128008,0,0,0.003328213,0.007552483,0.01843318,0.019201229,0.000128008,0,0,0.005504352,0.007424475,0.004352279,0.001536098,0,0,0.012800819,0.003712238,0.000128008,0,0,0.02688172,0.001280082,0,0,0.000128008,0.000128008,0,0,0,0,0,0.469278034,0.029313876,0.001792115,0.008576549,0.024961598,0.016769073,0.059651818,0.001280082,0.006016385,0.012800819,0.025729647,0.022529442,0.007936508,0.01203277,0.003840246,0.00140809,0.001664107,0.007296467,0.016897081,0.004608295,0,0.001152074,0.052099334,0.017409114,0.044034818,0.020097286,0.001280082,0.000512033,0.000512033,0.001792115,0.012672811,0.003072197,0.002432156,0.000256016,0,0,0.012160778,0.040962622,0.002432156,0.001152074,0.000384025,0.000768049,0.010368664,0.004096262,0.000128008,0,0,0.013056836,0.001024066,0.000384025,0.000896057,0.000384025,0.000128008,0,0.000768049,0.000128008,0,0,0
0.560668498,0.023962149,0.007554945,0.008852259,0.021062271,0.007783883,0.009004884,0.006639194,0.011217949,0.005570818,0.002823565,0.023046398,0.014499389,0.026404151,0.008928571,0.001602564,0.008394383,0.01037851,0.011217949,0.017628205,0.000763126,0.000381563,0.024191087,0.008775946,0.008318071,0.004197192,0.002518315,0.000152625,0.00030525,0.007249695,0.0127442,0.007936508,0.006333944,0.00030525,0.000152625,0,0.01510989,0.026785714,0.017094017,0.001907814,0.000381563,0.000457875,0.006181319,0.010607448,0.000915751,0.000152625,7.63E-05,0.001678877,0.002518315,0.00030525,0.000534188,0.000686813,0.000381563,0,0.000457875,0.000610501,7.63E-05,0.000381563,0.537240537,0.021749084,0.007326007,0.00976801,0.023962149,0.00770757,0.011446886,0.007326007,0.013202076,0.006486569,0.002823565,0.023046398,0.013812576,0.035103785,0.010912698,0.003052503,0.006181319,0.008012821,0.008470696,0.017399267,0.000686813,0.000152625,0.021443834,0.007249695,0.012667888,0.005952381,0.003663004,7.63E-05,0.000610501,0.007173382,0.014270452,0.011141636,0.004807692,0.000381563,0.000381563,0.000228938,0.010225885,0.035790598,0.016788767,0.003281441,0.000381563,0.001831502,0.004044567,0.009386447,0.000763126,0.000534188,0,0.003434066,0.00236569,0.000534188,0.000534188,0.000228938,0.000228938,0,0.000686813,0.001144689,0,0.000457875,0
0.774503523,0.009017888,0.003301631,0.005568423,0.008475829,0.005051003,0.007638102,0.003055241,0.006751096,0.003892968,0.002685655,0.010348396,0.006849653,0.008845415,0.003301631,0.002587099,0.00307988,0.006430789,0.005346671,0.004237915,0.000443503,0.000271029,0.01101365,0.006209038,0.008032326,0.003942246,0.002094318,0.000221751,0.000344947,0.003301631,0.006800375,0.005297393,0.003449465,0.000443503,0.00024639,0,0.007613463,0.013674666,0.004853891,0.002537821,0.000295668,0.000418864,0.004410388,0.003153797,0.000615976,0.000295668,0,0.002907406,0.002784211,0.000418864,0.00051742,0.000492781,0.00024639,4.93E-05,0.000172473,0.000369586,0,0.000320307,0.751860247,0.011038289,0.003548021,0.00615976,0.011407875,0.006233677,0.013650027,0.003671217,0.008007687,0.004730695,0.002759572,0.009781698,0.006898931,0.017912581,0.003030602,0.002389987,0.00307988,0.006356872,0.005174198,0.004656778,0.000542059,0.000418864,0.009215,0.005149559,0.01254127,0.0035973,0.002537821,0.00024639,0.000369586,0.003055241,0.006898931,0.005494505,0.00384369,0.000418864,0.000197112,2.46E-05,0.006898931,0.013305081,0.003646578,0.002192874,0.00024639,0.000468142,0.003892968,0.003129158,0.000862366,0.000197112,0,0.002439265,0.002439265,0.000295668,0.000542059,0.000443503,0.000295668,0,0.000197112,0.000443503,0,0.000147834,0
0.610082831,0.044176296,0.006442377,0.014316392,0.016872891,0.005215257,0.009203395,0.004192658,0.006953676,0.007771756,0.001840679,0.027814705,0.009919215,0.015236732,0.010225994,0.0005113,0.004090398,0.008487575,0.008589835,0.007055936,0.00010226,0.00030678,0.032211883,0.009919215,0.016770631,0.002863278,0.00040904,0,0.00020452,0.005931077,0.01789549,0.011657634,0.003272318,0.00040904,0,0,0.013907352,0.020451989,0.005215257,0.001329379,0,0.00010226,0.004397178,0.005317517,0,0.00020452,0,0.002147459,0.001533899,0.00010226,0.00010226,0.00010226,0.00020452,0.00010226,0,0,0,0.00010226,0.581041006,0.029041824,0.004192658,0.007464976,0.032620922,0.008998875,0.021781368,0.005317517,0.011657634,0.005215257,0.002454239,0.045096636,0.01840679,0.028735044,0.003885878,0.002045199,0.005828817,0.014111872,0.012373453,0.004090398,0.00030678,0.00030678,0.016463851,0.005010737,0.014316392,0.003170058,0.001431639,0.00030678,0.00040904,0.003885878,0.008998875,0.009203395,0.003272318,0.00010226,0.00020452,0,0.006442377,0.020554249,0.007464976,0.00071582,0.00030678,0.00092034,0.007669496,0.010123735,0,0.00030678,0,0.001533899,0.001124859,0.00010226,0.0005113,0.00010226,0.00040904,0,0.00020452,0.001124859,0,0.00010226,0
0.53002451,0.107230392,0.005514706,0.041053922,0.020220588,0.007965686,0.023284314,0.001838235,0.003676471,0.00245098,0.001838235,0.006740196,0.003676471,0.009191176,0.000612745,0,0.00245098,0.005514706,0.001838235,0,0,0,0.02879902,0.005514706,0.004289216,0.00122549,0.000612745,0,0.000612745,0.008578431,0.03370098,0.037377451,0.012867647,0.000612745,0.000612745,0,0.007352941,0.036151961,0.009191176,0.00245098,0,0,0.006127451,0.004289216,0,0,0,0.000612745,0.000612745,0,0.000612745,0,0,0,0,0,0,0.00122549,0.46997549,0.010416667,0.003063725,0.00245098,0.019607843,0.003063725,0.014093137,0.006127451,0.008578431,0.006127451,0.00122549,0.113970588,0.030637255,0.042892157,0.003063725,0.003063725,0.004901961,0.03247549,0.036764706,0.012254902,0,0,0.017156863,0.004901961,0.033088235,0.012254902,0.006740196,0,0.003676471,0.00122549,0.004289216,0.00122549,0.001838235,0,0,0,0.00245098,0.016544118,0.001838235,0.003676471,0,0.00122549,0.001838235,0.000612745,0,0.000612745,0,0.00245098,0.001838235,0,0.00122549,0,0.00122549,0,0.00122549,0.00122549,0,0,0
0.468419131,0.00791043,0.006571742,0.002555677,0.011074601,0.00450286,0.003529269,0.005111355,0.018619934,0.009492516,0.001338688,0.013751978,0.026286966,0.148837775,0.037848363,0.002677376,0.005719849,0.005354752,0.011804795,0.026895461,0.001703785,0.000121699,0.005719849,0.002920774,0.000730194,0.000486796,0.001582086,0.000243398,0.000243398,0.002068882,0.00559815,0.004137763,0.000973591,0.000243398,0.001216989,0,0.004989656,0.029816235,0.035414385,0.002068882,0.000486796,0.001216989,0.007667032,0.028720944,0.002555677,0.000243398,0,0.001703785,0.002190581,0,0.001703785,0.000121699,0.000365097,0,0.000608495,0.00109529,0,0.000973591,0.40671778,0.014847268,0.005111355,0.00559815,0.008397225,0.002555677,0.004137763,0.003650968,0.00559815,0.007545333,0.002068882,0.009370817,0.006936838,0.047827674,0.028477547,0.002677376,0.003650968,0.002312279,0.003772666,0.034197396,0.003894365,0.000486796,0.012656687,0.004867957,0.005111355,0.001582086,0.002920774,0.000486796,0,0.004624559,0.026652063,0.012291591,0.000851892,0,0.000365097,0,0.017037848,0.169283193,0.026530364,0.001460387,0.000973591,0.002312279,0.01010101,0.038943653,0.000851892,0.000121699,0,0.002190581,0.004989656,0.000730194,0.000243398,0.000365097,0.000243398,0,0.000365097,0.002799075,0,0.000365097,0
0.328541943,0.022998673,0.015037594,0.017838714,0.025283798,0.017986142,0.024841516,0.01415303,0.018870706,0.010098776,0.008698216,0.020492407,0.019607843,0.024178092,0.009066785,0.007002801,0.013268465,0.017322719,0.014300457,0.013931889,0.002285125,0.001031992,0.025504939,0.018723279,0.015185021,0.009214212,0.005823382,0.001326847,0.00058971,0.013121038,0.020197553,0.01555359,0.009951349,0.001842842,0.001621701,0.000810851,0.018059856,0.021155831,0.011130768,0.006560519,0.001253133,0.001474274,0.013047324,0.009730208,0.002285125,0.000884564,0.000368568,0.008845644,0.006118237,0.002063983,0.00058971,0.001695415,0.002285125,0.000737137,0.001031992,0.002506266,0.000147427,0.002579979,0.3089341,0.021229544,0.014816453,0.013784461,0.025799794,0.016143299,0.021229544,0.013931889,0.017838714,0.01157305,0.008919357,0.025210084,0.019239275,0.028084918,0.010614772,0.008329648,0.014300457,0.016806723,0.012899897,0.011867905,0.002579979,0.002063983,0.026831785,0.016364441,0.028084918,0.009877635,0.007518797,0.000810851,0.001769129,0.012236474,0.016733009,0.014521598,0.010319917,0.00199027,0.001695415,0.000663423,0.016733009,0.027274068,0.01496388,0.006707946,0.001621701,0.001695415,0.0107622,0.011057054,0.001769129,0.001031992,0.000368568,0.009361639,0.007518797,0.001695415,0.00199027,0.00199027,0.002948548,0.000368568,0.001031992,0.002358838,0.000294855,0.003022262,0
0.383372183,0.025485625,0.012354312,0.019114219,0.028749029,0.020979021,0.024242424,0.014452214,0.01973582,0.010567211,0.009324009,0.025563326,0.015384615,0.021134421,0.007692308,0.005439005,0.011655012,0.017715618,0.012587413,0.008003108,0.000699301,0.0004662,0.024397824,0.018570319,0.024397824,0.008391608,0.005516706,0.000621601,0.001320901,0.011732712,0.016006216,0.012276612,0.009168609,0.000854701,0.000777001,0,0.016394716,0.015540016,0.007536908,0.005672106,0.000699301,0.000777001,0.011499611,0.007381507,0.001010101,0.001320901,7.77E-05,0.011655012,0.005205905,0.000777001,0.001864802,0.001476301,0.000543901,7.77E-05,0.000621601,0.001087801,0,0.001243201,0.364024864,0.025097125,0.01041181,0.016472416,0.026184926,0.016006216,0.031857032,0.011732712,0.013908314,0.012665113,0.011732712,0.028282828,0.014452214,0.021445221,0.007459207,0.005594406,0.010644911,0.018958819,0.01017871,0.008857809,0.001243201,0.002020202,0.02983683,0.018492618,0.030536131,0.01017871,0.006060606,0.000543901,0.002097902,0.011888112,0.015384615,0.012276612,0.008313908,0.000854701,0.001476301,0,0.018181818,0.027972028,0.008236208,0.006449106,0.000777001,0.001165501,0.010955711,0.007925408,0.001320901,0.001398601,0,0.009246309,0.005672106,0.000932401,0.002719503,0.001320901,0.000699301,0.0001554,0.001010101,0.001320901,0,0.001243201,0
0.390131579,0.025394737,0.010921053,0.015131579,0.023289474,0.0125,0.026052632,0.010394737,0.015131579,0.014868421,0.013684211,0.025789474,0.013421053,0.013947368,0.0075,0.004210526,0.010263158,0.0175,0.018421053,0.008026316,0.000394737,0.001184211,0.032236842,0.016315789,0.024210526,0.011842105,0.003552632,0.000526316,0.001184211,0.013684211,0.018552632,0.015526316,0.010131579,0.001842105,0.001315789,0.000131579,0.018815789,0.024342105,0.009736842,0.003552632,0.000526316,0.000131579,0.010526316,0.008421053,0.001184211,0.000526316,0.000263158,0.008552632,0.004736842,0.000526316,0.001052632,0.000789474,0.000657895,0.000526316,0.000921053,0.000394737,0.000263158,0.000789474,0.354342105,0.026578947,0.009210526,0.018157895,0.030921053,0.016710526,0.030657895,0.013421053,0.017631579,0.011447368,0.008289474,0.027368421,0.017368421,0.031315789,0.009078947,0.004210526,0.011184211,0.015921053,0.016052632,0.010263158,0.000789474,0.001578947,0.025526316,0.016315789,0.028157895,0.010657895,0.004736842,0.001447368,0.001973684,0.011315789,0.012105263,0.018026316,0.012631579,0.001052632,0.000921053,0.000131579,0.012763158,0.022894737,0.008552632,0.003815789,0.001315789,0.000789474,0.015131579,0.006842105,0.000526316,0.000921053,0,0.014078947,0.005131579,0.000921053,0.001578947,0.001184211,0.000526316,0.000394737,0.001447368,0.001710526,0.000131579,0.000921053,0
0.418190425,0.032132079,0.009763891,0.019231907,0.029173324,0.019586958,0.034913308,0.010414817,0.013787798,0.011420794,0.010118942,0.031599503,0.012130895,0.015681401,0.00603586,0.001716078,0.011006568,0.021066335,0.010178117,0.003905557,0.000414226,0.000355051,0.036806912,0.020237884,0.037872063,0.009468016,0.001893603,0.000532576,0.000887626,0.011361619,0.013255222,0.010888218,0.010651518,0.000650926,0.000177525,0.000177525,0.014142849,0.015030475,0.007929463,0.002130304,0.000295875,5.92E-05,0.010000592,0.004438132,0.000355051,0.00011835,5.92E-05,0.007929463,0.00278123,0.000295875,0.000355051,0.000710101,0.000355051,5.92E-05,0.0002367,0.000414226,5.92E-05,0.001124327,0.413456418,0.033433931,0.010414817,0.020592934,0.034203207,0.019350257,0.038345464,0.009231315,0.012426771,0.008639564,0.00917214,0.030652701,0.010414817,0.018521806,0.005503284,0.003372981,0.009231315,0.016273152,0.01171667,0.008462039,0.000769276,0.000710101,0.029291674,0.016628203,0.037221137,0.011775845,0.003728031,0.000355051,0.001420202,0.008994615,0.011184094,0.010059767,0.010059767,0.000355051,0.000473401,0.000177525,0.01171667,0.017338304,0.005089059,0.00313628,0.000591751,0.000473401,0.010118942,0.006745961,0.000532576,0.001183502,0.00011835,0.011894195,0.002722055,0.000887626,0.000946802,0.000295875,0.000355051,0.000355051,0.000473401,0.000887626,0,0.000946802,0
0.868406472,0.014406028,0.001606826,0.002881206,0.014350621,0.002327128,0.004321809,0.001440603,0.004266401,0.002050089,0.000387855,0.014018174,0.003712323,0.007424645,0.000277039,0,0.001218972,0.000886525,0.000277039,0.000166223,0,0,0.019226507,0.003102837,0.00177305,0.000110816,0,0,0,0.001274379,0.003823138,0.004931294,0.000221631,0,0,0,0.006261082,0.007923316,0.000609486,5.54E-05,0,0,0.002050089,0.000387855,0,0,0,0.000110816,0,0,0,0,0,0,0,0,0,0,0.842808067,0.014018174,0.000609486,0.001496011,0.019725177,0.003435284,0.005762411,0.001440603,0.005762411,0.002160904,0.000110816,0.014406028,0.004155585,0.013242465,0.000332447,5.54E-05,0.001163564,0.003047429,0.00454344,0.000554078,0,0,0.013907358,0.002714982,0.009142287,0.000221631,5.54E-05,5.54E-05,5.54E-05,0.001329787,0.003435284,0.000277039,0,0,0,0,0.004432624,0.013297872,0,0.000110816,0,0,0.001994681,0.000221631,0,0.000110816,0,0.000110816,0.000166223,0,0,0,0,0,0,0,0,0,0
0.781409168,0.030135823,0.000424448,0.005093379,0.03820034,0.005942275,0.007640068,0.000424448,0.003820034,0.002971138,0,0.016977929,0,0.000424448,0.000424448,0,0.001697793,0.015704584,0.002122241,0,0,0,0.022920204,0.00466893,0.033955857,0.001273345,0,0,0,0.000424448,0.004244482,0.001273345,0,0,0,0,0.010186757,0.005517827,0,0,0,0,0.000424448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730050934,0.015280136,0.001697793,0.016129032,0.022495756,0.002971138,0.035229202,0.001273345,0.008913413,0.000424448,0,0.028013582,0.003820034,0.014006791,0,0.000848896,0.002546689,0.002546689,0.001273345,0,0,0,0.032682513,0.005093379,0.013582343,0,0.000424448,0,0,0.000848896,0.000424448,0.000848896,0.001273345,0,0.000424448,0,0.005093379,0.009337861,0,0.000424448,0,0,0.001273345,0,0,0,0,0.000424448,0.000424448,0,0,0,0,0,0,0,0,0,0
0.752252252,0.019144144,0.003638254,0.005630631,0.027720028,0.005630631,0.007796258,0.003465003,0.007796258,0.002338877,0.001039501,0.02027027,0.005630631,0.016112266,0.000952876,0.000693001,0.003811504,0.003811504,0.000693001,0.000779626,8.66E-05,0,0.031704782,0.008142758,0.007623008,0.000433125,0.000433125,0,0,0.003638254,0.005370755,0.00459113,0.001819127,0,0,0,0.00952876,0.011694387,0.001992377,0.000606376,0,8.66E-05,0.002772003,0.002079002,0,0.00017325,0,0.001039501,0.000433125,0.00017325,0,0,0.00017325,0,8.66E-05,0.00017325,0,8.66E-05,0.715003465,0.020963271,0.003898129,0.00528413,0.032484407,0.009182259,0.012560638,0.003291753,0.009788635,0.003551629,0.000519751,0.01992377,0.005977131,0.019490644,0.001212751,0.000519751,0.002252252,0.006670132,0.005024255,0.001472626,8.66E-05,0,0.027286902,0.007016632,0.012907138,0.001386001,0.000433125,8.66E-05,0.000259875,0.003205128,0.006583507,0.000693001,0.000519751,0,0,0,0.008229383,0.023475398,0.000606376,0.00017325,0.00017325,0,0.001905752,0.000779626,8.66E-05,8.66E-05,0,0.001212751,0.000519751,0,0.00017325,8.66E-05,0,0,8.66E-05,0.000259875,0,8.66E-05,0
0.703389831,0.018510259,0.003568243,0.005798394,0.011150758,0.003791258,0.020517395,0.001784121,0.003568243,0.002899197,0.004683318,0.014942016,0.008028546,0.02765388,0.004014273,0.000223015,0.002676182,0.005352364,0.011150758,0.015165031,0,0,0.023639607,0.0073595,0.010481713,0.002453167,0.000223015,0,0,0.001561106,0.009812667,0.005129349,0.003568243,0,0,0,0.01338091,0.01984835,0.004014273,0,0.00044603,0,0.013157895,0.004906334,0,0,0,0.003345227,0.00044603,0,0,0.000223015,0,0,0,0,0,0,0.664585192,0.014272971,0.000892061,0.005352364,0.025200714,0.007805531,0.016057092,0.002007136,0.01293488,0.014942016,0.002007136,0.02029438,0.009143622,0.024754683,0.002899197,0.000669045,0.001784121,0.006021409,0.005798394,0.002899197,0,0.00044603,0.010035682,0.005129349,0.025869759,0.002007136,0.000892061,0.00044603,0,0.00044603,0.009589652,0.01293488,0.000223015,0,0.000669045,0,0.004683318,0.032783229,0.01293488,0.00044603,0,0.001338091,0.005352364,0.001338091,0,0.000223015,0,0.002453167,0.000223015,0.00044603,0.000669045,0.000223015,0,0,0.00044603,0.000669045,0,0,0
0.801343322,0.030224748,0.001291656,0.012399897,0.01084991,0.00439163,0.009816585,0.000516662,0.005166624,0.001033325,0.000774994,0.014983208,0.00645828,0.005941617,0.000516662,0,0.000774994,0.00878326,0.002324981,0,0,0,0.026866443,0.014208215,0.025316456,0.000774994,0,0,0,0.000258331,0.001549987,0.000516662,0,0,0,0,0.005424955,0.002583312,0,0,0,0,0.000516662,0.000258331,0,0,0,0,0.000516662,0,0,0,0,0,0,0,0,0,0.755618703,0.01524154,0.001033325,0.007491604,0.026608112,0.013691553,0.035391372,0.001033325,0.004908292,0.000258331,0.000516662,0.027899768,0.001033325,0.007749935,0,0.000258331,0.001549987,0.012916559,0,0,0,0,0.009299923,0.005166624,0.018341514,0.000258331,0.000258331,0,0.000258331,0.000258331,0.005683286,0.002066649,0,0,0,0,0.004649961,0.012141565,0,0.000258331,0,0,0.001033325,0,0,0,0,0.000258331,0.000258331,0,0,0,0,0,0,0,0,0,0
0.765632029,0.024741341,0.001574449,0.009896536,0.016869096,0.006297796,0.027665317,0.002249213,0.004048583,0.000449843,0,0.031488979,0.007197481,0.008547009,0,0.000224921,0.002249213,0.007647323,0.003148898,0,0,0,0.038011696,0.008322087,0.011021143,0,0,0,0,0.001349528,0.002474134,0.000449843,0,0,0,0,0.008322087,0.004273504,0,0.000224921,0,0,0.001349528,0.000449843,0,0,0,0,0,0.000224921,0,0,0,0,0,0,0,0,0.717723797,0.029239766,0.001124606,0.008097166,0.037336932,0.008996851,0.022042285,0.00179937,0.007647323,0.000224921,0.000449843,0.025865947,0.00359874,0.010346379,0.000449843,0,0.003148898,0.010346379,0,0.000224921,0,0,0.015969411,0.00697256,0.034637877,0.000224921,0.000449843,0,0,0.000899685,0.007647323,0.002024291,0,0,0.000674764,0,0.005623032,0.013945119,0.000674764,0.000449843,0,0,0,0.000449843,0,0,0,0.000224921,0.000224921,0,0.000224921,0,0,0,0,0,0,0,0
0.70011534,0.012687428,0.001153403,0.010957324,0.02710496,0.019031142,0.044982699,0.000576701,0.00461361,0.001153403,0.001153403,0.057093426,0.001730104,0.002306805,0,0,0.002883506,0.020761246,0.001153403,0,0,0,0.040369089,0.003460208,0.010380623,0,0,0,0,0.002306805,0.004036909,0.000576701,0.000576701,0,0,0,0.00922722,0.011534025,0.000576701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623990773,0.056516724,0.00461361,0.016147636,0.038638985,0.003460208,0.024798155,0.002306805,0.009803922,0.000576701,0,0.014994233,0.003460208,0.020761246,0,0.001730104,0.001730104,0.008650519,0.000576701,0,0,0,0.028835063,0.017301038,0.057670127,0.000576701,0.001153403,0,0,0.000576701,0.002883506,0.000576701,0,0,0,0,0.004036909,0.012110727,0,0.000576701,0,0,0.001153403,0,0,0,0,0.000576701,0.000576701,0.000576701,0,0,0,0,0,0,0,0,0
0.749011858,0.016007905,0.000790514,0.005928854,0.008102767,0.004743083,0.009288538,0.001383399,0.004150198,0.005533597,0.004150198,0.006916996,0.007312253,0.034782609,0.000790514,0,0.000592885,0.000790514,0.00256917,0.001185771,0,0,0.01798419,0.00770751,0.008300395,0.000197628,0,0,0,0.001383399,0.017391304,0.003754941,0.000395257,0,0,0,0.009288538,0.043478261,0.001778656,0.000395257,0.000197628,0,0.008498024,0.003359684,0,0.000197628,0,0.00513834,0.000395257,0,0,0,0,0,0,0.000197628,0,0,0.713043478,0.007509881,0.001383399,0.000790514,0.019367589,0.00770751,0.013438735,0.000988142,0.009090909,0.008498024,0.004743083,0.016600791,0.016205534,0.044664032,0.003162055,0.001383399,0.000592885,0.004545455,0.004743083,0.001581028,0,0,0.008102767,0.003557312,0.018774704,0,0,0.000395257,0.000197628,0.000592885,0.006126482,0.002964427,0.000395257,0,0,0,0.003557312,0.037747036,0.000592885,0.000197628,0,0,0.005731225,0.000790514,0,0.000197628,0,0.002964427,0.000395257,0,0.000395257,0,0.000197628,0,0.000197628,0.000592885,0,0,0
0.705633033,0.035548264,0.002461034,0.013535685,0.025020509,0.005058791,0.011621548,0.001503965,0.010527755,0.000546896,0.000273448,0.029669128,0.009980859,0.016817063,0.000273448,0.000546896,0.002734482,0.008613618,0.003554826,0.001230517,0,0.000136724,0.03541154,0.012988789,0.012168444,0.00068362,0,0,0.000273448,0.002187585,0.010117583,0.00669948,0.001230517,0,0,0,0.007109653,0.009297238,0.002734482,0.000273448,0,0,0.002734482,0.000273448,0,0,0,0.00068362,0.000273448,0,0.000136724,0,0,0,0,0,0,0,0.660377358,0.031856713,0.00369155,0.007519825,0.036231884,0.012441892,0.016543615,0.003281378,0.007519825,0.002461034,0.000546896,0.034181023,0.0113481,0.017910856,0.000136724,0.000273448,0.002734482,0.015996719,0.006426032,0.001367241,0.000136724,0,0.024883785,0.00533224,0.016817063,0.00068362,0.000136724,0,0.000136724,0.002871206,0.009297238,0.003828275,0.00068362,0,0.000273448,0,0.009297238,0.028028439,0.000957069,0.000546896,0,0.000136724,0.000546896,0.000273448,0,0,0,0.000273448,0.000273448,0.000273448,0,0,0,0,0,0,0,0,0
0.437092363,0.023879655,0.009046918,0.010519672,0.039133179,0.015779508,0.019145803,0.009046918,0.024405639,0.008836524,0.004944246,0.031664212,0.025667999,0.04039554,0.005575426,0.003366295,0.009152114,0.013885967,0.006522197,0.006417,0.000105197,0.000210393,0.031348622,0.014201557,0.017357458,0.004207869,0.002629918,0.000105197,0.000210393,0.008520934,0.016726278,0.008731328,0.007784557,0.00094677,0.000420787,0,0.02019777,0.029034294,0.00767936,0.002314328,0.000105197,0.00031559,0.015148327,0.009257311,0.000525984,0.000420787,0,0.009783295,0.004839049,0.000210393,0.000105197,0.00031559,0.000210393,0,0.00031559,0.000525984,0,0.00031559,0.425415527,0.031453819,0.006942983,0.013570377,0.030927835,0.014622344,0.018409426,0.006522197,0.018725016,0.015674311,0.009572901,0.025352409,0.014937934,0.029981065,0.009678098,0.005680623,0.007784557,0.009888491,0.008310541,0.00673259,0.000525984,0.00094677,0.035661687,0.015884704,0.022406901,0.008836524,0.003155902,0.000420787,0.001472754,0.007784557,0.021039344,0.008100147,0.004313065,0.000420787,0.000420787,0.000105197,0.023984852,0.045970966,0.005259836,0.003366295,0.00063118,0.001683147,0.007994951,0.006206606,0.000210393,0.00031559,0,0.005259836,0.004207869,0,0.001051967,0.00094677,0.000525984,0.000105197,0.000841574,0.001051967,0,0.00031559,0
0.628571429,0.023359073,0.005405405,0.008880309,0.032046332,0.007528958,0.023745174,0.004054054,0.013320463,0.006370656,0.003474903,0.022200772,0.007335907,0.014671815,0.008687259,0.000965251,0.004247104,0.01003861,0.010810811,0.003667954,0,0.00019305,0.02046332,0.008880309,0.027220077,0.005598456,0.000965251,0,0,0.004247104,0.015057915,0.00984556,0.002895753,0,0,0,0.011003861,0.023745174,0.002316602,0.001158301,0,0,0.01042471,0.003667954,0,0,0,0.005405405,0.000579151,0,0,0,0,0,0,0,0,0,0.620849421,0.02046332,0.001158301,0.008880309,0.017567568,0.007915058,0.028185328,0.001351351,0.011389961,0.008108108,0.005405405,0.021235521,0.012741313,0.023938224,0.004826255,0.003667954,0.002509653,0.008108108,0.007335907,0.004247104,0,0,0.027220077,0.005984556,0.024903475,0.004054054,0.001544402,0.00019305,0.001737452,0.001930502,0.006756757,0.009073359,0.005405405,0.00019305,0.000772201,0,0.01042471,0.016795367,0.004054054,0.003088803,0.001158301,0.000772201,0.007528958,0.008108108,0,0.0003861,0,0.003088803,0.001544402,0.0003861,0.001544402,0,0.001158301,0,0.00019305,0.001737452,0,0,0
0.674864865,0.021621622,0.002162162,0.010540541,0.031891892,0.009459459,0.02,0.001621622,0.011891892,0.002162162,0.000540541,0.023783784,0.010810811,0.034324324,0.001351351,0,0.002432432,0.004864865,0.001081081,0.001081081,0,0,0.048108108,0.005675676,0.004324324,0,0,0,0,0.001621622,0.008918919,0.001621622,0.00027027,0,0,0,0.016756757,0.035405405,0.00027027,0,0,0,0.002162162,0.001081081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635675676,0.022972973,0.000540541,0.004324324,0.046216216,0.005945946,0.010810811,0.001891892,0.016216216,0.002702703,0,0.024594595,0.007837838,0.037837838,0.001081081,0.000810811,0.001081081,0.008918919,0.001621622,0.001081081,0,0,0.031891892,0.009189189,0.025135135,0.000540541,0,0,0,0.001621622,0.007837838,0.001081081,0,0,0.000540541,0,0.010540541,0.03972973,0.001081081,0.000540541,0,0,0.002162162,0.001621622,0,0,0,0.00027027,0.001351351,0,0,0,0.00027027,0,0,0,0,0,0
