X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,Y
0.012093577,0.000594766,0.015067407,0.004758128,0.000594766,0.004559873,0.007533703,0.004163362,0.005154639,0.017248216,0.015463918,0.000198255,0.004758128,0.009119746,0.055313243,0.01665345,0.013283109,0.006145916,0.016455194,0.032513878,0.028747026,0.015067407,0.000198255,0.004956384,0.008128469,0.02517843,0.022006344,0.010507534,0.006938937,0.007533703,0.004758128,0.017644726,0.027557494,0.025971451,0.014670896,0.010309278,0.005352895,0.009714512,0.045400476,0.025773196,0.01407613,0.015662173,0.01962728,0.035091197,0.039056305,0.014869151,0.006938937,0.024980174,0.020420301,0.014869151,0.008723236,0.02815226,0.01665345,0.007930214,0.013481364,0.008326725,0.006542427,0.070777161,0
0.009803922,0,0.017429194,0.005628177,0.000544662,0.003267974,0.003812636,0.003267974,0.001815541,0.016702977,0.012708787,0.000181554,0.002904866,0.009259259,0.064270153,0.019244735,0.016339869,0.004720407,0.010530138,0.054829339,0.053921569,0.011619463,0.000363108,0.00308642,0.003267974,0.005265069,0.007988381,0.01016703,0.002541757,0.00308642,0.004720407,0.01016703,0.007443718,0.018881627,0.010530138,0.007625272,0.003812636,0.010348584,0.065359477,0.01325345,0.010530138,0.013435004,0.018518519,0.094952796,0.065722585,0.010530138,0.007806826,0.013435004,0.026143791,0.013435004,0.003631082,0.010530138,0.009077705,0.007262164,0.0110748,0.014887436,0.007625272,0.072984749,0
0.01056338,0.001173709,0.007702465,0.006382042,0.000880282,0.004841549,0.008802817,0.004988263,0.004548122,0.018999413,0.030076291,0.000733568,0.004474765,0.010049883,0.038879108,0.024061033,0.007849178,0.00506162,0.020393192,0.029562793,0.028169014,0.012030516,0.000953638,0.00506162,0.008142606,0.032423709,0.023327465,0.012764085,0.007702465,0.006235329,0.005501761,0.020393192,0.031396714,0.028095657,0.012617371,0.007335681,0.004621479,0.008436033,0.027948944,0.023840962,0.014231221,0.009683099,0.022593897,0.032937207,0.028389085,0.014231221,0.00872946,0.032717136,0.023400822,0.015331573,0.010269953,0.029709507,0.014818075,0.008142606,0.012984155,0.00872946,0.007775822,0.07467723,0
0.016136262,0.001344688,0.009188705,0.004034065,0.001120574,0.005826983,0.012550426,0.013895114,0.008068131,0.02173913,0.038547736,0.001344688,0.005602869,0.009188705,0.019722098,0.024876737,0.008740475,0.006051098,0.019946212,0.027790229,0.017256835,0.016360377,0.001120574,0.006275213,0.01322277,0.032496638,0.018601524,0.010533393,0.007844016,0.012102196,0.007395787,0.020842671,0.043702376,0.028910802,0.015239803,0.008068131,0.007171672,0.006051098,0.014791573,0.031376065,0.011878082,0.012326311,0.017256835,0.016808606,0.014343344,0.014791573,0.005602869,0.046391753,0.021290901,0.012550426,0.010309278,0.0349619,0.010757508,0.005602869,0.012102196,0.007844016,0.00425818,0.056476916,0
0.014944414,0.001457992,0.006378713,0.006196464,0.001640241,0.006014215,0.011299435,0.006014215,0.007836705,0.016766904,0.038090031,0.00182249,0.007472207,0.010205941,0.033533807,0.028795334,0.007289958,0.006743211,0.015308912,0.024056862,0.023510115,0.011481684,0.002004738,0.004191726,0.011663933,0.036267541,0.020047385,0.011846182,0.007654456,0.004556224,0.005649718,0.018224895,0.034991799,0.024603609,0.011846182,0.007472207,0.006014215,0.008383452,0.020411883,0.020594132,0.009476946,0.00874795,0.024603609,0.03644979,0.023874613,0.012575178,0.007107709,0.042646255,0.036632039,0.011663933,0.006743211,0.022781119,0.014215418,0.008565701,0.011846182,0.003827228,0.006743211,0.055768179,0
0.006255044,0.000201776,0.008676352,0.004035513,0,0.005044391,0.008474576,0.010088781,0.003430186,0.015536723,0.035714286,0,0.003430186,0.006053269,0.020782889,0.023809524,0.010290557,0.003833737,0.014124294,0.040758676,0.025221953,0.010290557,0.000201776,0.003833737,0.005447942,0.029459241,0.021993543,0.010492333,0.008272801,0.012308313,0.003833737,0.017958031,0.051049233,0.028248588,0.011299435,0.006658596,0.002421308,0.008878128,0.040960452,0.030468119,0.014527845,0.010492333,0.01937046,0.046408394,0.044794189,0.016545601,0.008878128,0.040153349,0.030266344,0.013922518,0.008071025,0.021186441,0.013922518,0.010088781,0.014326069,0.008272801,0.006860371,0.058716707,0
0.010587002,0.001467505,0.00524109,0.004821803,0.001886792,0.006603774,0.013731656,0.005765199,0.006708595,0.02148847,0.030922432,0.001257862,0.005031447,0.01278826,0.042033543,0.026939203,0.004821803,0.004926625,0.020754717,0.041090147,0.028930818,0.012264151,0.000943396,0.005345912,0.012578616,0.042767296,0.023375262,0.011530398,0.004507338,0.00524109,0.006813417,0.022431866,0.041614256,0.026834382,0.014989518,0.008071279,0.005136268,0.011949686,0.04245283,0.027358491,0.013312369,0.006079665,0.019601677,0.029140461,0.028301887,0.011215933,0.006708595,0.033228512,0.021802935,0.010272537,0.007337526,0.027044025,0.010901468,0.00524109,0.010167715,0.005765199,0.006184486,0.042348008,0
0.021533613,0.00122549,0.009278711,0.006302521,0.0017507,0.007703081,0.010504202,0.012955182,0.008928571,0.015931373,0.021708683,0.0017507,0.007352941,0.010329132,0.019432773,0.017857143,0.010329132,0.006477591,0.029061625,0.030987395,0.021358543,0.010854342,0.00122549,0.010854342,0.023809524,0.06092437,0.031512605,0.010854342,0.008753501,0.012605042,0.005777311,0.018207283,0.035364146,0.021883754,0.009803922,0.003676471,0.005777311,0.008578431,0.023459384,0.019257703,0.008928571,0.010329132,0.022408964,0.017507003,0.015406162,0.007002801,0.00192577,0.036239496,0.022058824,0.010329132,0.009278711,0.032563025,0.016981793,0.005602241,0.016806723,0.011904762,0.00245098,0.043242297,0
0.010223093,0.002579659,0.003152916,0.004824918,0.001194287,0.003535088,0.009124349,0.003152916,0.004538289,0.015669039,0.029236134,0.002722973,0.005684804,0.007786748,0.028806191,0.024793388,0.003630631,0.004538289,0.016911097,0.028328477,0.029236134,0.012946066,0.001528687,0.00358286,0.008981035,0.037500597,0.024745617,0.013471552,0.008216691,0.003248459,0.004777146,0.015430182,0.043997516,0.027850762,0.012802752,0.011274065,0.004060574,0.007547891,0.024793388,0.026226532,0.013662638,0.00816892,0.014856924,0.027325276,0.026035446,0.013710409,0.011274065,0.028519562,0.025701046,0.012802752,0.007643434,0.027277504,0.011847322,0.011226293,0.013901495,0.006688005,0.012802752,0.094539722,0
0.005120328,0.000768049,0.003840246,0.003328213,0.000256016,0.002432156,0.009856631,0.006016385,0.002304147,0.017281106,0.056195597,0.000512033,0.003200205,0.004096262,0.02688172,0.02265745,0.00499232,0.003584229,0.014336918,0.021761393,0.014592934,0.007424475,0.000512033,0.001920123,0.008064516,0.0906298,0.02547363,0.008704557,0.005120328,0.007552483,0.003200205,0.01984127,0.078084997,0.035970302,0.009472606,0.00422427,0.003712238,0.008576549,0.051075269,0.042242704,0.009728623,0.004352279,0.01484895,0.055299539,0.033922171,0.011136713,0.00499232,0.04249872,0.024961598,0.012544803,0.005504352,0.038658474,0.009344598,0.005120328,0.009856631,0.004608295,0.003456221,0.029313876,0
0.019764957,0.001373626,0.01007326,0.006333944,0.001068376,0.007326007,0.005647131,0.007554945,0.004960317,0.018238706,0.018849206,0.001755189,0.006028694,0.010683761,0.042735043,0.017017705,0.010225885,0.006257631,0.018162393,0.033882784,0.029685592,0.012057387,0.001526252,0.005876068,0.007326007,0.014957265,0.018009768,0.0121337,0.009081197,0.00770757,0.004807692,0.01480464,0.013125763,0.015873016,0.012515263,0.008928571,0.006715507,0.010836386,0.026480464,0.015491453,0.00976801,0.013278388,0.01953602,0.037393162,0.025259463,0.010531136,0.006715507,0.017094017,0.021138584,0.014575702,0.009844322,0.02014652,0.012896825,0.011981074,0.014652015,0.014041514,0.009615385,0.108363858,0
0.010791899,0.000887005,0.005913369,0.004311832,0.000640615,0.004262554,0.004163997,0.005666979,0.004213276,0.015596511,0.014734145,0.000837727,0.005026364,0.005519145,0.022741832,0.016927019,0.006751096,0.005543784,0.022347608,0.02279111,0.040358744,0.014906618,0.00076381,0.004730695,0.005543784,0.016976297,0.024983985,0.020573597,0.01024984,0.004853891,0.003942246,0.013403637,0.010570147,0.022125856,0.014463115,0.012220963,0.004237915,0.004853891,0.016606712,0.014216725,0.013107968,0.010175923,0.018282166,0.020401124,0.031537969,0.012984773,0.010939733,0.020154733,0.021411324,0.017296605,0.008993249,0.034667127,0.016877741,0.014881979,0.020967821,0.012442714,0.019932982,0.165623614,0
0.014009612,0.002556499,0.008692095,0.004499438,0.001840679,0.003885878,0.008487575,0.005010737,0.005215257,0.021065549,0.031598323,0.003681358,0.007464976,0.012373453,0.051743532,0.039574599,0.007567236,0.006749156,0.01902035,0.031496063,0.031802843,0.014418652,0.002147459,0.003476838,0.008180796,0.027814705,0.026587586,0.017588711,0.008896615,0.004090398,0.005215257,0.012577973,0.016054811,0.017077411,0.013396053,0.009510175,0.003476838,0.008283056,0.029553124,0.014725432,0.010532774,0.009714695,0.013498313,0.032927702,0.019531649,0.010635034,0.011964414,0.025258206,0.023417527,0.008794355,0.007669496,0.025769506,0.010123735,0.007771756,0.012987013,0.007362716,0.011657634,0.076490439,0
0.013480392,0,0.012254902,0.009803922,0.00245098,0.003676471,0.007965686,0.018382353,0.012254902,0.0625,0.118259804,0,0.007352941,0.012867647,0.096813725,0.085171569,0.006127451,0.00245098,0.014093137,0.038602941,0.051470588,0.028186275,0,0.001838235,0.001838235,0.015318627,0.023284314,0.016544118,0.007352941,0.012254902,0.00245098,0.004901961,0.030637255,0.042279412,0.023897059,0.010416667,0,0.001838235,0.005514706,0.006740196,0.006127451,0.007352941,0.006127451,0.003676471,0.00245098,0.004901961,0.00245098,0.007352941,0.004901961,0.004901961,0.004289216,0.011029412,0.004289216,0.00245098,0.006127451,0.004901961,0.00245098,0.03370098,0
0.013630279,0.001947183,0.013873677,0.006328344,0.000608495,0.003164172,0.002799075,0.001825484,0.001947183,0.009614214,0.004137763,0.00109529,0.001825484,0.011317999,0.044176707,0.007423634,0.011074601,0.002312279,0.008762322,0.039065352,0.029937934,0.006450043,0.000851892,0.00450286,0.000730194,0.004259462,0.008275526,0.006206645,0.004624559,0.002433978,0.003285871,0.014725569,0.007545333,0.012291591,0.007788731,0.005476451,0.004259462,0.027382256,0.087379822,0.012778386,0.011804795,0.009614214,0.012169892,0.10453937,0.073141049,0.011317999,0.012534988,0.00340757,0.01350858,0.007180236,0.003650968,0.008032129,0.005233053,0.006936838,0.004867957,0.009492516,0.00669344,0.184860655,0
0.030222615,0.005454814,0.011646764,0.0107622,0.00339083,0.007076515,0.011720478,0.007887365,0.007076515,0.019534129,0.020271266,0.003906826,0.011425623,0.010614772,0.024546661,0.021376972,0.008919357,0.009877635,0.019681557,0.019902698,0.020050125,0.010098776,0.00280112,0.007223942,0.009656494,0.01754386,0.019828984,0.013858175,0.009140498,0.008477075,0.008698216,0.018133569,0.023072387,0.019165561,0.010983341,0.00678166,0.007150229,0.01297361,0.019534129,0.017765001,0.012531328,0.011499337,0.018059856,0.028011204,0.019386702,0.014595312,0.009951349,0.016364441,0.019239275,0.011941619,0.010909627,0.012236474,0.008698216,0.007297656,0.011794191,0.012531328,0.008993071,0.065384048,0
0.027428127,0.002020202,0.008857809,0.008547009,0.001554002,0.007692308,0.011033411,0.012121212,0.008236208,0.023232323,0.023931624,0.002486402,0.007925408,0.007925408,0.019191919,0.019347319,0.00986791,0.007770008,0.019114219,0.018414918,0.016083916,0.012898213,0.001864802,0.008857809,0.01017871,0.028749029,0.021522922,0.012820513,0.014452214,0.012354312,0.009324009,0.022144522,0.023232323,0.020590521,0.011111111,0.005905206,0.00963481,0.011033411,0.021989122,0.022688423,0.011965812,0.011965812,0.01996892,0.021989122,0.023387723,0.012276612,0.006216006,0.024087024,0.019425019,0.013752914,0.013986014,0.01973582,0.014374514,0.005827506,0.011655012,0.01002331,0.006449106,0.068453768,0
0.024210526,0.004078947,0.008157895,0.008552632,0.002631579,0.006578947,0.009868421,0.011052632,0.006973684,0.021184211,0.026447368,0.003289474,0.008289474,0.011052632,0.027763158,0.024473684,0.008552632,0.008421053,0.019342105,0.027236842,0.020131579,0.013552632,0.0025,0.006710526,0.010263158,0.025263158,0.020921053,0.015263158,0.010131579,0.007894737,0.007894737,0.017368421,0.031052632,0.016973684,0.010921053,0.007763158,0.006710526,0.008421053,0.019078947,0.016842105,0.012368421,0.008552632,0.017631579,0.020263158,0.014473684,0.012894737,0.009473684,0.033947368,0.019078947,0.01,0.009210526,0.024210526,0.009736842,0.005789474,0.015263158,0.010526316,0.008289474,0.06,0
0.022486538,0.002130304,0.004438132,0.006805136,0.002603704,0.007396887,0.013965323,0.00917214,0.006272561,0.017930055,0.03272383,0.00325463,0.00917214,0.009527191,0.021776436,0.017930055,0.005207409,0.007929463,0.020711285,0.019764483,0.014675425,0.010533168,0.002958755,0.006745961,0.014438724,0.03875969,0.021717261,0.013432747,0.011894195,0.008343689,0.006627611,0.017338304,0.035209184,0.02680632,0.011302444,0.006213385,0.007988638,0.007811113,0.018936032,0.019468608,0.010178117,0.007396887,0.020474584,0.017160779,0.013787798,0.010296467,0.00568081,0.043848748,0.022131487,0.01183502,0.011065744,0.027871472,0.01207172,0.008106989,0.0149713,0.008757915,0.007633588,0.070240843,0
0.009142287,0.001662234,0.003989362,0.003933954,0.001385195,0.003047429,0.005374557,0.00277039,0.004210993,0.012300532,0.025432181,0.001274379,0.003656915,0.007757092,0.022606383,0.0234375,0.00454344,0.003324468,0.014461436,0.030363475,0.027870124,0.012910018,0.001606826,0.004488032,0.006094858,0.028368794,0.027371454,0.014572252,0.009807181,0.002604167,0.003933954,0.012632979,0.021332004,0.026817376,0.015680408,0.016234486,0.004100177,0.007424645,0.029532358,0.02166445,0.016345301,0.007590869,0.012023493,0.026817376,0.036846188,0.016289894,0.014350621,0.021276596,0.024933511,0.017730496,0.00958555,0.032413564,0.016954787,0.016068262,0.016566933,0.008865248,0.015625,0.11945922,0
0.00721562,0.001273345,0.006791171,0.005093379,0,0.002122241,0.008064516,0.01188455,0.002546689,0.008913413,0.025042445,0.001273345,0.003820034,0.005942275,0.031409168,0.03820034,0.006791171,0.00466893,0.009337861,0.030560272,0.020797963,0.01188455,0,0.000424448,0.005942275,0.019949066,0.01910017,0.009337861,0.007640068,0.01655348,0.003395586,0.012308998,0.041595925,0.05008489,0.012733447,0.012733447,0.002546689,0.004244482,0.025466893,0.044142615,0.019524618,0.009762309,0.006791171,0.011460102,0.015280136,0.014006791,0.021222411,0.062818336,0.017826825,0.013582343,0.008488964,0.034804754,0.010186757,0.014006791,0.00721562,0.010611205,0.012733447,0.107809847,0
0.015939016,0.000606376,0.008922384,0.005544006,0.001559252,0.006063756,0.005717256,0.005977131,0.00476438,0.016632017,0.019663895,0.001126126,0.005977131,0.005803881,0.018624394,0.019317394,0.010828136,0.004417879,0.021916147,0.028239778,0.0245149,0.015246015,0.000952876,0.007449757,0.006323631,0.027200277,0.026940402,0.015505891,0.011174636,0.006670132,0.003984754,0.016372141,0.020616771,0.022609148,0.016891892,0.010828136,0.005544006,0.006930007,0.027979903,0.023562024,0.014206514,0.013773389,0.017065142,0.021483021,0.030578656,0.014293139,0.008056133,0.014466389,0.022176022,0.016891892,0.012820513,0.025900901,0.016372141,0.00987526,0.015765766,0.015419265,0.008489258,0.099358974,0
0.007805531,0,0.012042819,0.003345227,0.000669045,0.003345227,0.00691347,0.0073595,0.001784121,0.01338091,0.041703836,0.000669045,0.003122212,0.004683318,0.039919715,0.039473684,0.008697591,0.004460303,0.015388046,0.037689563,0.038581624,0.017172168,0.000892061,0.002453167,0.004460303,0.024085638,0.027876896,0.011373773,0.005352364,0.005575379,0.001338091,0.012265834,0.022747547,0.032560214,0.020071365,0.02074041,0.000892061,0.003791258,0.030553078,0.017841213,0.016503122,0.010035682,0.009812667,0.0470562,0.024754683,0.010927743,0.013157895,0.015834077,0.015388046,0.004237288,0.005575379,0.025646744,0.009143622,0.005129349,0.011819804,0.007805531,0.008920607,0.138492417,0
0.005166624,0,0.007491604,0.005424955,0.000516662,0.002324981,0.009816585,0.009299923,0.003874968,0.011366572,0.07000775,0,0.002066649,0.003358305,0.01756652,0.027899768,0.005683286,0.003099974,0.01524154,0.018341514,0.022474813,0.009816585,0.000516662,0.001808318,0.006974942,0.051666236,0.023249806,0.011624903,0.005941617,0.010074916,0.004649961,0.013433221,0.026866443,0.067682769,0.015758202,0.013949884,0.002583312,0.002324981,0.020924826,0.020666494,0.013691553,0.008266598,0.011624903,0.018341514,0.022216482,0.014983208,0.011108241,0.035391372,0.019116507,0.01317489,0.006199948,0.043399638,0.014466546,0.012141565,0.016274864,0.006199948,0.010591578,0.106949109,0
0.008547009,0.001349528,0.003148898,0.004273504,0.000674764,0.002474134,0.005847953,0.009221772,0.003823662,0.008322087,0.049932524,0.000674764,0.005623032,0.005847953,0.020017994,0.018443545,0.005623032,0.004048583,0.018443545,0.033063428,0.027890238,0.011246064,0.000674764,0.00179937,0.006297796,0.031938821,0.037112011,0.020692758,0.006297796,0.006522717,0.005623032,0.007872245,0.02294197,0.043409807,0.010346379,0.008322087,0.003373819,0.008097166,0.022717049,0.013270355,0.014394962,0.004048583,0.013720198,0.03688709,0.033063428,0.013495277,0.011021143,0.049032839,0.035762483,0.017768781,0.009221772,0.03868646,0.017318938,0.012145749,0.015519568,0.004498426,0.011246064,0.074448943,0
0.00922722,0.000576701,0.007497116,0.000576701,0,0.00461361,0.006920415,0.010957324,0.00461361,0.007497116,0.034025375,0.001153403,0.002306805,0.00922722,0.012110727,0.016147636,0.003460208,0.00461361,0.016724337,0.053633218,0.033448674,0.00922722,0.000576701,0.001153403,0.010957324,0.036908881,0.024798155,0.014417532,0.007497116,0.00922722,0.007497116,0.013264129,0.047289504,0.034025375,0.005767013,0.002306805,0.006343714,0.004036909,0.010957324,0.020761246,0.007497116,0.00461361,0.017301038,0.021337947,0.022491349,0.012110727,0.00461361,0.093425606,0.044982699,0.017877739,0.008073818,0.052479815,0.016147636,0.007497116,0.017877739,0.002883506,0.013264129,0.053633218,0
0.006324111,0.000790514,0.010474308,0.002371542,0.000988142,0.00256917,0.003952569,0.003952569,0.002173913,0.007312253,0.01541502,0.000790514,0.002173913,0.006719368,0.053557312,0.015019763,0.010671937,0.001778656,0.009288538,0.034387352,0.031818182,0.008893281,0,0.002173913,0.002766798,0.032411067,0.017391304,0.008498024,0.004743083,0.006719368,0.004150198,0.009881423,0.027272727,0.019762846,0.007114625,0.011067194,0.003557312,0.012252964,0.031818182,0.019762846,0.011067194,0.009881423,0.01284585,0.058498024,0.066007905,0.016205534,0.014624506,0.013241107,0.020750988,0.020750988,0.009683794,0.016798419,0.013241107,0.013833992,0.009090909,0.00770751,0.008893281,0.143478261,0
0.009844135,0.00068362,0.006972929,0.003418102,0.000546896,0.003144654,0.005468964,0.008066721,0.004375171,0.015176374,0.049083949,0.001230517,0.008203445,0.008476894,0.038556194,0.031856713,0.006289308,0.005742412,0.019551545,0.02474706,0.026524474,0.015859995,0.000136724,0.002461034,0.006836205,0.03541154,0.029122231,0.019004649,0.01203172,0.006152584,0.006836205,0.015586546,0.022012579,0.028165163,0.008613618,0.007383101,0.003281378,0.006836205,0.024883785,0.02173913,0.014629478,0.004375171,0.011621548,0.035958436,0.032677058,0.014629478,0.008066721,0.036505332,0.025704129,0.009980859,0.01203172,0.037462401,0.010527755,0.005879136,0.019141373,0.004238447,0.010801203,0.079573421,0
0.019250999,0.00094677,0.012097623,0.00767936,0.001262361,0.00610141,0.010309278,0.006837787,0.004944246,0.018725016,0.022827688,0.001577951,0.005891016,0.009467705,0.032295392,0.018199032,0.011150852,0.006837787,0.025562802,0.032295392,0.019776983,0.010835262,0.001683147,0.007258574,0.008941721,0.028087524,0.028823901,0.01346518,0.00673259,0.005996213,0.00767936,0.026299179,0.024090048,0.018199032,0.012623606,0.005470229,0.008836524,0.015674311,0.039133179,0.028087524,0.015253524,0.011571639,0.022196507,0.040605933,0.032821376,0.012728803,0.005996213,0.016726278,0.023143278,0.015569114,0.00767936,0.014937934,0.01378077,0.00673259,0.01409636,0.010098885,0.005891016,0.051125605,0
0.007915058,0,0.009073359,0.005598456,0.0003861,0.003474903,0.008108108,0.007142857,0.004826255,0.024131274,0.035135135,0,0.004633205,0.006370656,0.038223938,0.027027027,0.005598456,0.004054054,0.015444015,0.034942085,0.024131274,0.012934363,0.0003861,0.005598456,0.007335907,0.036679537,0.018532819,0.01003861,0.007528958,0.009266409,0.003667954,0.021621622,0.034942085,0.036486486,0.012548263,0.007142857,0.004633205,0.008687259,0.05965251,0.032239382,0.014478764,0.008301158,0.02027027,0.028764479,0.038416988,0.013706564,0.006563707,0.035714286,0.024324324,0.012162162,0.010810811,0.028571429,0.011776062,0.008301158,0.011583012,0.007915058,0.007142857,0.059073359,0
0.008648649,0,0.014324324,0.003243243,0.000540541,0.002432432,0.005675676,0.007837838,0.005675676,0.016756757,0.023783784,0.00027027,0.002972973,0.005405405,0.032162162,0.021621622,0.013513514,0.004864865,0.018648649,0.069189189,0.05027027,0.012972973,0.000540541,0.005675676,0.003243243,0.031351351,0.036756757,0.015945946,0.007027027,0.005405405,0.002702703,0.014594595,0.035405405,0.021891892,0.012972973,0.008378378,0.001891892,0.005135135,0.053243243,0.025405405,0.013783784,0.008108108,0.017567568,0.034594595,0.033783784,0.010810811,0.005675676,0.018108108,0.021081081,0.008918919,0.004594595,0.027297297,0.013513514,0.008918919,0.015945946,0.01027027,0.00972973,0.064324324,0
0.029162562,0.003415435,0.009129721,0.007356322,0.003809524,0.006633826,0.010180624,0.007816092,0.007224959,0.015172414,0.023776683,0.004400657,0.00683087,0.010706076,0.023908046,0.016026273,0.01044335,0.008998358,0.014581281,0.030804598,0.020689655,0.013464696,0.004269294,0.007947455,0.007159278,0.018325123,0.018981938,0.012019704,0.010114943,0.007224959,0.007487685,0.01635468,0.017142857,0.018522167,0.010837438,0.008341544,0.007553366,0.011625616,0.02909688,0.019310345,0.012610837,0.011494253,0.01865353,0.030213465,0.0191133,0.014384236,0.007684729,0.01865353,0.021871921,0.013858785,0.01136289,0.014646962,0.012348112,0.009326765,0.01182266,0.011559934,0.007947455,0.066600985,0
0.019989558,0.001491758,0.008503021,0.007607966,0.002088461,0.00783173,0.014395465,0.010591482,0.007533378,0.023271425,0.033713732,0.001342582,0.00783173,0.010069367,0.024986947,0.023271425,0.009025136,0.00887596,0.023793541,0.023420601,0.017378981,0.011635713,0.002163049,0.008950548,0.013202059,0.031849034,0.024912359,0.011188185,0.01029313,0.012307004,0.008726785,0.022525546,0.03483255,0.023868129,0.010964422,0.004848214,0.009323488,0.011113597,0.02416648,0.02453942,0.009398076,0.008353845,0.024763183,0.028268815,0.020362497,0.01245618,0.004773626,0.035056314,0.027075408,0.012754531,0.010815246,0.020660849,0.012157828,0.003580219,0.012754531,0.009099724,0.005146565,0.042067577,0
0.020067402,0.000919118,0.006433824,0.004442402,0.001838235,0.004748775,0.008118873,0.010723039,0.005667892,0.010876225,0.029564951,0.000919118,0.007046569,0.005055147,0.006127451,0.011029412,0.005821078,0.005974265,0.019761029,0.021292892,0.010723039,0.01026348,0.003216912,0.008272059,0.011488971,0.046415441,0.025428922,0.010723039,0.01317402,0.013480392,0.005055147,0.018841912,0.038143382,0.027879902,0.010416667,0.005974265,0.006280637,0.007199755,0.025582108,0.023743873,0.010569853,0.00658701,0.015778186,0.011335784,0.01807598,0.010723039,0.008272059,0.043045343,0.018535539,0.012254902,0.012561275,0.032781863,0.015931373,0.009191176,0.014705882,0.009650735,0.007506127,0.104473039,0
0.016107824,0.000767039,0.010957703,0.004930966,0.000767039,0.008437432,0.009533202,0.00591716,0.006355468,0.021367521,0.023778216,0.000986193,0.007451238,0.01808021,0.043282928,0.024983563,0.011176857,0.007122507,0.027284681,0.055117247,0.029257068,0.013149244,0.001753233,0.009861933,0.01106728,0.028599606,0.0310103,0.012601359,0.007889546,0.006793776,0.005698006,0.018299364,0.027942143,0.018189787,0.011724742,0.004821389,0.006355468,0.01183432,0.043392505,0.023449485,0.011286434,0.006793776,0.018956827,0.046131931,0.027832566,0.008985317,0.00295858,0.02103879,0.023778216,0.008766163,0.005588429,0.017532325,0.012601359,0.003725619,0.013697129,0.010628972,0.00405435,0.03692746,0
0.010857957,0.001067996,0.003292987,0.002224991,0.002046992,0.005695977,0.007742969,0.013260947,0.009789961,0.017176931,0.031416874,0.000355999,0.00489498,0.007297971,0.01254895,0.015841937,0.002669989,0.002224991,0.0250089,0.025898896,0.015396938,0.014684941,0.002224991,0.005784977,0.006941972,0.072356711,0.037290851,0.010679957,0.013883944,0.013082948,0.005695977,0.022783909,0.073424706,0.029369883,0.011658953,0.008009968,0.010590958,0.009344963,0.028568886,0.035243859,0.00738697,0.003470986,0.016998932,0.016553934,0.017354931,0.01254895,0.004449982,0.027945888,0.021537914,0.017265931,0.018600926,0.029369883,0.011213955,0.010590958,0.007653969,0.003203987,0.004004984,0.051085796,0
0.013712544,0.001608261,0.003131877,0.002962587,0.001608261,0.004401557,0.0126968,0.007533435,0.006009819,0.013373963,0.045793127,0.001438971,0.004570848,0.005163365,0.01396648,0.018368038,0.002793296,0.004062976,0.014220416,0.019299137,0.015574742,0.009564923,0.002116133,0.005501947,0.015913323,0.060182834,0.023023531,0.009564923,0.008464534,0.008210598,0.004994075,0.014643643,0.062045031,0.032165228,0.009141696,0.009734214,0.006771627,0.008125952,0.022261723,0.024462502,0.009564923,0.005501947,0.015997969,0.017183003,0.019637718,0.010580667,0.007787371,0.036820721,0.024716438,0.012950736,0.010411376,0.034873878,0.012019638,0.011596411,0.011596411,0.005671238,0.009141696,0.09945827,0
0.014400922,0.002784178,0.003936252,0.00499232,0.00124808,0.006240399,0.011616743,0.010656682,0.005568356,0.015745008,0.043778802,0.001632104,0.005280338,0.006816436,0.017953149,0.022753456,0.004896313,0.005184332,0.020833333,0.02016129,0.014208909,0.011904762,0.002112135,0.00547235,0.013536866,0.055011521,0.02764977,0.012768817,0.007680492,0.008352535,0.00672043,0.016897081,0.051363287,0.028417819,0.011520737,0.00796851,0.006048387,0.009024578,0.025633641,0.027457757,0.013152842,0.007008449,0.01891321,0.02016129,0.020929339,0.012576805,0.009312596,0.033314132,0.022465438,0.012672811,0.008640553,0.027073733,0.012864823,0.008544547,0.011424731,0.008448541,0.009696621,0.065572197,0
0.022997712,0.002745995,0.007665904,0.007437071,0.002059497,0.006521739,0.011899314,0.010297483,0.006864989,0.022425629,0.032379863,0.002860412,0.010183066,0.00778032,0.033066362,0.025057208,0.006292906,0.007437071,0.018306636,0.017048055,0.015102975,0.010983982,0.001372998,0.006979405,0.012471396,0.031121281,0.019908467,0.011670481,0.011899314,0.010297483,0.009153318,0.025514874,0.038901602,0.022540046,0.01201373,0.00423341,0.009496568,0.011441648,0.02402746,0.027574371,0.01201373,0.006292906,0.023112128,0.019679634,0.016933638,0.014988558,0.006521739,0.035011442,0.024141876,0.013844394,0.015446224,0.022196796,0.011556064,0.005034325,0.010411899,0.008237986,0.004919908,0.042791762,0
